4.0 1:0.149735948791 2:0.18606516323 3:0.327809905479 4:0.515162006182 5:0.449151681681 6:0.00348987515672 7:0.00126732684167 8:0.0095022336987 9:0.00561551748245 10:0.00639421806838 11:0.00148358916183 12:0.125667566265 13:0.445843471816 14:0.983114930062 15:0.884327927569 16:0.402188886067 17:0.675951332251 18:0.568799605542 19:0.774620797539 20:0.708644457316 21:0.445843471816 22:0.783657940382 23:0.747333702093 24:0.548929370846 25:0.0424050807208 26:0.000221930952666 27:0.000643666483496 28:0.00136319211094 29:0.000542757985534 30:5.82189165176e-05 31:0.208696279148 32:0.0167688296809 33:0.952595906267 34:0.0221895820306 35:0.795752655468 36:0.064339870509 37:0.00941223732304 38:0.493142906306 39:0.404086767392 40:0.0167688296809 41:0.314866885016 42:0.880535755254 43:0.146776212286 44:0.0113772561575 45:0.237124761816 46:0.291113889416 47:0.871192441713 48:0.0836910044134 49:0.00884108723711 50:0.806814604048 51:0.874098070976
4.0 1:0.0209959757815 2:0.0919889907607 3:0.319427938937 4:0.00257339170327 5:0.76955792842 6:0.22442164531 7:1.04578545023e-05 8:0.000206743265657 9:4.75307302594e-05 10:6.33424209774e-05 11:2.49111950224e-05 12:0.442940878738 13:0.00576292707649 14:0.850218744513 15:0.00182648492687 16:0.934548411772 17:0.0140737264745 18:0.000779373638084 19:0.226325074544 20:0.175523358671 21:0.00576292707649 22:0.138958364094 23:0.927157746092 24:0.823407142119 25:0.0175949265422 26:0.000125636392675 27:0.000492544787371 28:0.000794640004495 29:0.000298100393848 30:9.01088103606e-05 31:0.0374630065505 32:0.0780080016418 33:0.948717347825 34:0.0963752142481 35:0.477793667897 36:0.186473896131 37:0.0515300897374 38:0.772513005822 39:0.69313891422 40:0.0780080016418 41:0.574160630972 42:0.68379743855 43:0.188403700818 44:0.109289342981 45:0.29104644988 46:0.769891834005 47:0.609791385986 48:0.0662206688191 49:0.0446021814578 50:0.790071133654 51:0.808532729011
4.0 1:0.104374781889 2:0.1874727225 3:0.268294273886 4:0.273011401345 5:0.452049667838 6:0.00794848292695 7:0.00259455700781 8:0.00297005582068 9:0.0114618617091 10:0.00587826525751 11:0.00173309341433 12:0.0243279153167 13:0.338748395781 14:0.982462049222 15:0.654983583723 16:0.353297428332 17:0.39541248176 18:0.246106618803 19:0.898546318881 20:0.808627927181 21:0.338748395781 22:0.770350020805 23:0.762334440486 24:0.637448947967 25:0.0373276887605 26:2.51406157317e-05 27:0.00205065300742 28:0.000169181420312 29:0.0012020418707 30:0.000101797988531 31:0.148264088151 32:0.0423440886405 33:0.932878268286 34:0.04115520786 35:0.728137077095 36:0.0727116682821 37:0.0138156480214 38:0.572806791133 39:0.472686257619 40:0.0423440886405 41:0.400965617026 42:0.842815341332 43:0.179760373169 44:0.0205491562088 45:0.448544028988 46:0.579247090893 47:0.744558519467 48:0.291943959006 49:0.0793527423786 50:0.8475743424 51:0.768870314399
4.0 1:0.00532007057635 2:0.0654370117227 3:0.81519537198 4:0.036388988996 5:0.725151820806 6:0.132202723635 7:6.23343169679e-05 8:0.000399720486136 9:0.000284411524154 10:6.83035056974e-05 11:1.64766959203e-05 12:0.411087348446 13:0.034565300912 14:0.933904785353 15:0.0232619639837 16:0.784001346048 17:0.0326912908421 18:0.00508734001123 19:0.39108839477 20:0.329619190439 21:0.034565300912 22:0.350028262364 23:0.874969524903 24:0.576346292916 25:0.094139261648 26:7.62220789955e-05 27:0.000676875942645 28:0.000482628451762 29:6.78564475793e-05 30:2.68964585081e-05 31:0.227611589628 32:0.012121991209 33:0.900655040794 34:0.00821453153327 35:0.804152097472 36:0.0535598643319 37:0.00540630764182 38:0.446092517709 39:0.357050292652 40:0.012121991209 41:0.279479295894 42:0.777276386278 43:0.0578160839264 44:0.131291955824 45:0.112950988661 46:0.490269159626 47:0.907094643382 48:0.127861615473 49:0.00332818448743 50:0.961711537569 51:0.959875857628
7.0 1:0.183106579561 2:0.400518735516 3:0.63785293644 4:0.0310475824623 5:0.211162185663 6:0.0336759821455 7:0.00686782900215 8:0.0281806100076 9:0.0275736843858 10:0.0584653203346 11:0.0208754833532 12:0.0387564773038 13:0.123279091883 14:0.88902899139 15:0.051769973137 16:0.440013466713 17:0.227446268441 18:0.0598574859633 19:0.733002822926 20:0.686925567085 21:0.123279091883 22:0.612029327236 23:0.550899747199 24:0.234185336961 25:0.014793066121 26:0.0175640877307 27:0.0806976175509 28:0.0981572144494 29:0.114671874298 30:0.0461565925433 31:0.011882952908 32:0.133088604426 33:0.908623349112 34:0.0975057245298 35:0.326779174329 36:0.391188405302 37:0.15778666727 38:0.828529834524 39:0.798805900021 40:0.133088604426 41:0.672698358423 42:0.525156669471 43:0.182451993766 44:0.0115364199279 45:0.446917658451 46:0.181435005611 47:0.405491684491 48:0.0688094546962 49:0.00691464943467 50:0.894876366617 51:0.702384012739
7.0 1:0.223826411954 2:0.28525380355 3:0.440920181745 4:0.0247423280608 5:0.295753330319 6:0.0168315197311 7:0.00148996905989 8:0.0135913805866 9:0.00653863124507 10:0.0131134757767 11:0.00347962318189 12:0.0182559937069 13:0.162980346103 14:0.959688664648 15:0.167754651278 16:0.376963726808 17:0.292438296439 18:0.107643000381 19:0.867895007802 20:0.802660448392 21:0.162980346103 22:0.668239366565 23:0.673301717878 24:0.321670580943 25:0.00530935449049 26:0.00364145480808 27:0.0346772674909 28:0.0219984037477 29:0.0411776322686 30:0.00925147382946 31:0.00227962337107 32:0.170725673137 33:0.978027847165 34:0.423308620759 35:0.222625250585 36:0.601097072717 37:0.401407733481 38:0.980781783246 39:0.930867497089 40:0.170725673137 41:0.741494685857 42:0.644472797672 43:0.158318752573 44:0.00796158240833 45:0.423747071502 46:0.29894621419 47:0.347236403732 48:0.197937146412 49:0.0173394908267 50:0.897416147339 51:0.662132832837
7.0 1:0.143395791287 2:0.294036715717 3:0.821534438019 4:0.0419253296558 5:0.250743556746 6:0.0261463981664 7:0.00131778140286 8:0.0777376148849 9:0.00566665488059 10:0.0147881076421 11:0.0101962305831 12:0.0215283724716 13:0.140361061686 14:0.945323289905 15:0.111561834643 16:0.388699271981 17:0.274642274191 18:0.0904283863295 19:0.822719987718 20:0.765933156897 21:0.140361061686 22:0.652503269933 23:0.637272245073 24:0.211599986225 25:0.0148086816025 26:0.00386365250468 27:0.0689730615315 28:0.0230940841461 29:0.0236699200323 30:0.0112390880671 31:0.0130040039554 32:0.104127227909 33:0.949188545551 34:0.129690852899 35:0.365834823617 36:0.357544025949 37:0.14120152429 38:0.848724196277 39:0.796011625234 40:0.104127227909 41:0.643796963266 42:0.607999601534 43:0.156600581515 44:0.0127564121424 45:0.346734607816 46:0.222333946496 47:0.640849372833 48:0.114651698706 49:0.00888856926874 50:0.912937046716 51:0.754864988307
7.0 1:0.273997056878 2:0.294160239511 3:0.799866687594 4:0.0168374195897 5:0.294004243331 6:0.0245221542506 7:0.00256790782594 8:0.0870056995216 9:0.0108983842579 10:0.00754899912773 11:0.0162988849102 12:0.0257678862956 13:0.105209658829 14:0.930170793218 15:0.0674225450204 16:0.436180292547 17:0.288755759247 18:0.0923960294767 19:0.781448359513 20:0.720126535095 21:0.105209658829 22:0.58804733163 23:0.627524146326 24:0.324126726127 25:0.00450064807274 26:0.0142599973126 27:0.14157590451 28:0.0837254240917 29:0.0457529351423 30:0.0267403001667 31:0.0123365016268 32:0.225998570169 33:0.97194724753 34:0.463530134195 35:0.213942034157 36:0.762563745647 37:0.604067885797 38:0.951599414953 39:0.917329985374 40:0.225998570169 41:0.804110018736 42:0.607477772456 43:0.144509424807 44:0.00572885461164 45:0.415492143817 46:0.277864554244 47:0.801444956583 48:0.106230265691 49:0.0176508271135 50:0.871066386256 51:0.646409130729
7.0 1:0.247201594069 2:0.345034810519 3:0.830390743961 4:0.0349026629345 5:0.222580654586 6:0.021981241654 7:0.0079100826331 8:0.152499743307 9:0.0310032391098 10:0.0416363464659 11:0.0667880556508 12:0.0192278201807 13:0.194781649096 14:0.928112777679 15:0.121623122077 16:0.368764985301 17:0.320073648039 18:0.117698755572 19:0.826343073509 20:0.777558299905 21:0.194781649096 22:0.679231412835 23:0.613341232828 24:0.244643410586 25:0.00903966907284 26:0.0164635689471 27:0.145771490562 28:0.0891788077406 29:0.0664651844947 30:0.0708116114168 31:0.00705329420927 32:0.175013587906 33:0.96785708083 34:0.321580240138 35:0.297159586588 36:0.492589350652 37:0.278267124218 38:0.932853136023 39:0.886075485711 40:0.175013587906 41:0.727491967321 42:0.6294072722 43:0.142761663383 44:0.00635637415088 45:0.382040342986 46:0.191746796268 47:0.625403203199 48:0.187132371671 49:0.0203287005455 50:0.900607574188 51:0.689495319079
7.0 1:0.157240542842 2:0.208778080727 3:0.533291409911 4:0.0585323987484 5:0.37737817815 6:0.00781428112421 7:0.00157010007662 8:0.0189856495925 9:0.00692802256641 10:0.012920259245 11:0.0016720904092 12:0.00353281090135 13:0.245184754265 14:0.966978561656 15:0.296797930554 16:0.170095921505 17:0.550215494217 18:0.330806792419 19:0.945539896162 20:0.915534311856 21:0.245184754265 22:0.764851909686 23:0.606156974494 24:0.31815982644 25:0.00743935458431 26:0.000954343108054 27:0.0150417705343 28:0.00594093374199 29:0.0109671930455 30:0.00179786369488 31:0.00710187191177 32:0.163787158132 33:0.954104725478 34:0.222908915871 35:0.304757155119 36:0.527310819716 37:0.291146782243 38:0.910746852505 39:0.859250548801 40:0.163787158132 41:0.704665735997 42:0.618857691394 43:0.118465675175 44:0.00858890230722 45:0.274344641239 46:0.287311016945 47:0.671195601759 48:0.130763188294 49:0.00799969557857 50:0.91660661543 51:0.710887166215
7.0 1:0.132122488524 2:0.279698131682 3:0.76148249918 4:0.0572099502738 5:0.231346513165 6:0.0202828181524 7:0.00580699891913 8:0.0545505430452 9:0.0246958854424 10:0.0206932159115 11:0.00194277898503 12:0.0211881276489 13:0.153546584342 14:0.96846869627 15:0.19280845687 16:0.341978316786 17:0.312905567959 18:0.123485941299 19:0.855842715514 20:0.79571836551 21:0.153546584342 22:0.668601035342 23:0.66507757496 24:0.230530941148 25:0.0165772135626 26:0.00395654607951 27:0.0448208293708 28:0.0232543450915 29:0.0187519654971 30:0.00316878866862 31:0.0275095646909 32:0.110490991387 33:0.955483532279 34:0.154388431276 35:0.404119927005 36:0.306030199389 37:0.115727093211 38:0.822439863489 39:0.763602748931 40:0.110490991387 41:0.655342826542 42:0.644071917023 43:0.116447281362 44:0.0101954157135 45:0.236106894074 46:0.15704769859 47:0.662389912317 48:0.0497696158289 49:0.00696053895333 50:0.887683671734 51:0.789243739845
7.0 1:0.133999399662 2:0.197269270598 3:0.595282290038 4:0.056324492795 5:0.37246370561 6:0.00926042701724 7:0.00125751113612 8:0.0155673763926 9:0.00557378318271 10:0.00873398964941 11:0.00185156870405 12:0.00171752677786 13:0.385771428416 14:0.949900877793 15:0.330617649985 16:0.145159757524 17:0.525689588255 18:0.309658482632 19:0.970082014402 20:0.951044710214 21:0.385771428416 22:0.852124449853 23:0.585941084101 24:0.358839078481 25:0.00844609920128 26:0.000130571155445 27:0.0184685638265 28:0.000853392097731 29:0.0073641560717 30:0.00109004423616 31:0.00807642531155 32:0.162242985596 33:0.938749158534 34:0.171227995987 35:0.269795022147 36:0.523658654962 37:0.279217683803 38:0.86204938484 39:0.838265763661 40:0.162242985596 41:0.722966679572 42:0.533670352139 43:0.134081853202 44:0.0116520391428 45:0.265258488739 46:0.300249022612 47:0.607609594987 48:0.0935298125056 49:0.0142824107193 50:0.798255215179 51:0.735744467378
7.0 1:0.221642217933 2:0.291204365044 3:0.637711103456 4:0.0499561304917 5:0.292241939411 6:0.0104584419866 7:0.00415663022242 8:0.0402073343215 9:0.0177169186922 10:0.0165432685433 11:0.0148491318203 12:0.0109256002093 13:0.211378988068 14:0.979766733942 15:0.370216694856 16:0.333238663362 17:0.421685601578 18:0.223722934507 19:0.946197652459 20:0.875166663321 21:0.211378988068 22:0.724036879775 23:0.728245062597 24:0.292716002617 25:0.00818027286541 26:0.00517043103486 27:0.060999059936 28:0.029781261753 29:0.0254724680654 30:0.0148318647905 31:0.0154999921782 32:0.146485862939 33:0.975401153726 34:0.333144914953 35:0.32782211558 36:0.46873741277 37:0.26097585126 38:0.912777424073 39:0.851215066829 40:0.146485862939 41:0.704592827249 42:0.665638370235 43:0.119460812063 44:0.00589997134911 45:0.345998969169 46:0.225271695967 47:0.679795463465 48:0.0414801694263 49:0.0232657219377 50:0.933658589389 51:0.702576066529
7.0 1:0.144851489498 2:0.22707973324 3:0.776488298473 4:0.042876613167 5:0.28705046781 6:0.0157958118734 7:0.00200923823015 8:0.0491390980563 9:0.0088385904704 10:0.0152361999012 11:0.00568092937196 12:0.0115720771008 13:0.284118163166 14:0.963782747054 15:0.319284250323 16:0.275184263701 17:0.38794341299 18:0.190728634824 19:0.914892687788 20:0.863757573325 21:0.284118163166 22:0.774590121148 23:0.652950557378 24:0.316446420331 25:0.00866023708296 26:0.00121441844321 27:0.0396440095235 28:0.00742644914653 29:0.0169654222262 30:0.00467816798575 31:0.00644530838784 32:0.196183997167 33:0.966497767554 34:0.348422773956 35:0.262617776922 36:0.499201391409 37:0.288834744084 38:0.943889299951 39:0.893415146149 40:0.196183997167 41:0.760090655529 42:0.62936289761 43:0.116234910751 44:0.00920738063397 45:0.267532721082 46:0.248114242966 47:0.737050691557 48:0.0238251236634 49:0.000483830587129 50:0.92448698718 51:0.732260294657
7.0 1:0.158420719967 2:0.255596175433 3:0.751108796377 4:0.0244244249599 5:0.295570241035 6:0.025706472594 7:0.000305387698582 8:0.0369945414474 9:0.00136744236432 10:0.00856247786337 11:0.00527823107762 12:0.0281591588106 13:0.121403756393 14:0.909679425526 15:0.0616487911651 16:0.438005479226 17:0.254843447204 18:0.0739360081632 19:0.757289779367 20:0.709614402005 21:0.121403756393 22:0.617014059594 23:0.5714358118 24:0.287790213162 25:0.00772064508886 26:0.00458099362782 27:0.057292287271 28:0.0275311488628 29:0.0219191300897 30:0.0110535365495 31:0.00464652193648 32:0.222040937374 33:0.95347108171 34:0.298622963799 35:0.198939919897 36:0.535436388143 37:0.312416260227 38:0.934111789842 39:0.915705686058 40:0.222040937374 41:0.794459500321 42:0.55098348581 43:0.112899378051 44:0.00808825421224 45:0.312600662231 46:0.245831125777 47:0.855244402386 48:0.0980319303338 49:0.0106055916148 50:0.888697480941 51:0.699859734594
2.0 1:0.482908663174 2:0.680026669544 3:0.797976668291 4:0.0653692994053 5:0.196553580745 6:0.0234232408621 7:0.111465363288 8:0.654683176996 9:0.18636277656 10:0.39319555338 11:0.223250304843 12:0.0297822708756 13:0.0914690968145 14:0.96895235531 15:0.116266640135 16:0.514889566414 17:0.334362774067 18:0.126385162292 19:0.820457147243 20:0.72677589267 21:0.0914690968145 22:0.549605892889 23:0.759151048999 24:0.226656565309 25:0.0189493383545 26:0.0733109023914 27:0.389907409043 28:0.170477247457 29:0.302642564056 30:0.160321277629 31:0.0270524873254 32:0.0474611476086 33:0.966287733969 34:0.0838568260238 35:0.574404811241 36:0.287619360743 37:0.0930658658579 38:0.790977888669 39:0.682625554801 40:0.0474611476086 41:0.48553015681 42:0.782411763996 43:0.231741273599 44:0.00509217657121 45:0.886508605879 46:0.19310768947 47:0.900045701743 48:0.124856372738 49:0.0494430018233 50:0.672304730388 51:0.433498723385
7.0 1:0.213251490474 2:0.315745821208 3:0.547707495459 4:0.0538008857996 5:0.315853361622 6:0.0124061692116 7:0.00532868967899 8:0.0503602346694 9:0.022761036935 10:0.00927457070228 11:0.0161558907277 12:0.00869870312302 13:0.139803297539 14:0.974886532842 15:0.209184618446 16:0.327630285459 17:0.42230875649 18:0.201264616314 19:0.92110497764 20:0.849900503789 21:0.139803297539 22:0.651803198494 23:0.705216462757 24:0.33401618513 25:0.00976926915613 26:0.00379523268573 27:0.0321965084545 28:0.0221929111139 29:0.016998835677 30:0.0144015214544 31:0.0182637458725 32:0.0789364897871 33:0.954044999059 34:0.107308728727 35:0.392524791629 36:0.438042007011 37:0.195251318336 38:0.814891852362 39:0.75146718688 40:0.0789364897871 41:0.593257706992 42:0.622682459057 43:0.125273756837 44:0.00649989060956 45:0.462470246462 46:0.285236238426 47:0.464283833306 48:0.0454177305175 49:0.0187437520058 50:0.763192926841 51:0.529430402652
7.0 1:0.153873767903 2:0.243359428473 3:0.692436865161 4:0.0393233882512 5:0.33035678759 6:0.0151392115426 7:0.00114444705126 8:0.0367336180589 9:0.00507632063458 10:0.00428797183238 11:0.0044787190232 12:0.0127696192454 13:0.192173767919 14:0.963901192077 15:0.216534852254 16:0.322948717749 17:0.376185150575 18:0.167645349513 19:0.900058496636 20:0.8415737892 21:0.192173767919 22:0.705168060396 23:0.673641203904 24:0.262267984435 25:0.00857338353287 26:0.00142634649837 27:0.0364071444865 28:0.00887330915987 29:0.00567158228132 30:0.00582801995876 31:0.0117779756695 32:0.134792257261 33:0.947465436507 34:0.163036632492 35:0.327755667411 36:0.518815195624 37:0.273146974618 38:0.867518426109 39:0.820116934394 40:0.134792257261 41:0.68682894986 42:0.590557368999 43:0.163464829736 44:0.0123769108046 45:0.3067289851 46:0.259254059427 47:0.471883234596 48:0.107594561772 49:0.00513916509909 50:0.738331915815 51:0.671750497293
7.0 1:0.198148224976 2:0.24019290326 3:0.537570656594 4:0.0151488198275 5:0.337211505687 6:0.0195032832739 7:0.00179398072498 8:0.0159273142711 9:0.0079146394456 10:0.00225915395433 11:0.00263117141756 12:0.0244215676748 13:0.117435783554 14:0.979706794823 15:0.205251596856 16:0.483582108154 17:0.255897590549 18:0.0940229260647 19:0.871688686724 20:0.768793601275 21:0.117435783554 22:0.598908580573 23:0.811444130737 24:0.276902648163 25:0.00415302203447 26:0.00146802523798 27:0.030617006875 28:0.00883649938418 29:0.0265431960106 30:0.0084801015574 31:0.0148791856072 32:0.286674379636 33:0.968268255728 34:0.532327285651 35:0.208187875527 36:0.752617788006 37:0.604270162614 38:0.94128262927 39:0.91014441865 40:0.286674379636 41:0.838153882673 42:0.596535360813 43:0.118555824707 44:0.00664520383143 45:0.278326617312 46:0.23790298366 47:0.784700109922 48:0.106398625633 49:0.00606148156176 50:0.920551440456 51:0.748949881323
7.0 1:0.197984962259 2:0.314802402192 3:0.512732353942 4:0.0447407407223 5:0.23601449967 6:0.0142034429799 7:0.00299305630568 8:0.0214863969372 9:0.0126672616381 10:0.0141698324589 11:0.00352012839269 12:0.014148836409 13:0.148916896684 14:0.969815611709 15:0.193525161675 16:0.366267785673 17:0.327523892338 18:0.132034507777 19:0.885401383538 20:0.816374438363 21:0.148916896684 22:0.663018808268 23:0.698376933476 24:0.180664072454 25:0.0100435690091 26:0.00361791465595 27:0.0378815449687 28:0.0216766514465 29:0.0212763189422 30:0.00847544858356 31:0.0138312951674 32:0.103479744435 33:0.96083914322 34:0.161317474099 35:0.356124540447 36:0.401597786498 37:0.17725361835 38:0.852876079039 39:0.795438068221 40:0.103479744435 41:0.645050541588 42:0.628245684294 43:0.118137424278 44:0.00662548934658 45:0.317564895511 46:0.178655585331 47:0.510100255012 48:0.102270074939 49:0.0027189225493 50:0.90414755594 51:0.684822509353
7.0 1:0.265139749469 2:0.282051847784 3:0.174845131345 4:0.0203109665809 5:0.252384543146 6:0.0147320824781 7:0.00193516176076 8:0.00798746355313 9:0.00828168230705 10:0.00437842303772 11:0.0107249559861 12:0.0148816939665 13:0.103077375811 14:0.960187577195 15:0.107195104965 16:0.411263960965 17:0.355023036988 18:0.138159124361 19:0.845842040553 20:0.768608802117 21:0.103077375811 22:0.588099978673 23:0.697301413782 24:0.23385488481 25:0.00369215349292 26:0.00598306642824 27:0.00684612378447 28:0.0357706941688 29:0.0244678182608 30:0.0258078896051 31:0.0127215946001 32:0.156343578953 33:0.965019751725 34:0.267921984444 35:0.290649632709 36:0.824734520643 37:0.65523967681 38:0.911820929766 39:0.867530180896 40:0.156343578953 41:0.724757182783 42:0.626084510954 43:0.136243787861 44:0.00556684646526 45:0.279761503139 46:0.185747195934 47:0.406030251496 48:0.156234388792 49:0.000142320370194 50:0.853518796295 51:0.724131515041
7.0 1:0.328191371236 2:0.304293055773 3:0.68348251141 4:0.0204237969908 5:0.191806198045 6:0.0166081013741 7:0.00254148798298 8:0.0799958777641 9:0.01095725023 10:0.01236390903 11:0.0110522341664 12:0.0184789531719 13:0.112923398029 14:0.974023020512 15:0.164718734454 16:0.435437800582 17:0.330915948465 18:0.13044445097 19:0.864020598227 20:0.777395435791 21:0.112923398029 22:0.607522143823 23:0.750491315362 24:0.217297289852 25:0.0032562515642 26:0.00826986217008 27:0.110985514954 28:0.050505883207 29:0.0161454355542 30:0.0190358833938 31:0.0306940212846 32:0.175616191823 33:0.986597541611 34:0.617111058127 35:0.344816551073 36:0.715629301008 37:0.574481718702 38:0.923915110843 39:0.854078431174 40:0.175616191823 41:0.736886316045 42:0.719260383252 43:0.143165911898 44:0.00459033063412 45:0.303790335176 46:0.179670326855 47:0.740339178286 48:0.0772093243684 49:0.0108371765281 50:0.883205344302 51:0.719164197879
7.0 1:0.177281590359 2:0.297564310481 3:0.718528997487 4:0.0443690970072 5:0.240532197141 6:0.0170270840935 7:0.00142924011532 8:0.0603695387478 9:0.00624101674028 10:0.00359634346794 11:0.00701868015977 12:0.0134281765288 13:0.14926239983 14:0.955373662311 15:0.141129041886 16:0.334103779684 17:0.315661216315 18:0.117417960831 19:0.861474406398 20:0.806545675069 21:0.14926239983 22:0.665026852975 23:0.638272352555 24:0.222482041393 25:0.0108279140652 26:0.00492662707964 27:0.0553688750003 28:0.028534753555 29:0.00553820926367 30:0.0103779474461 31:0.010885698548 32:0.108828418007 33:0.951429907254 34:0.141000004499 35:0.352261274765 36:0.390140578454 37:0.165023367923 38:0.857337463076 39:0.807377173416 40:0.108828418007 41:0.649793849101 42:0.598944267125 43:0.103764317326 44:0.00650585486511 45:0.31283244307 46:0.193016596384 47:0.80298777266 48:0.122201593555 49:0.00721454477304 50:0.885252292514 51:0.640600845087
7.0 1:0.178837100903 2:0.283141176262 3:0.594198871941 4:0.0278748958309 5:0.258813397795 6:0.0218211963705 7:0.00229196724398 8:0.0383689989673 9:0.00929760336275 10:0.0202900391873 11:0.00456992930419 12:0.0212168039189 13:0.0987115838921 14:0.960001412741 15:0.102260073625 16:0.436620702656 17:0.271908939325 18:0.0878520487005 19:0.81693649674 20:0.73977296513 21:0.0987115838921 22:0.582947130736 23:0.697510872728 24:0.243002444988 25:0.00741950234429 26:0.00892118416968 27:0.03081128843 28:0.0515386076103 29:0.0426929369394 30:0.00655558618448 31:0.00777055045594 32:0.142537251161 33:0.976864441731 34:0.339833954897 35:0.307964789494 36:0.508396847695 37:0.29599902115 38:0.935270641544 39:0.874676466353 40:0.142537251161 41:0.705252820975 42:0.661225463166 43:0.128043212962 44:0.00810494913675 45:0.282139911911 46:0.186312876929 47:0.73405340478 48:0.101746630728 49:0.00868619439605 50:0.860631079221 51:0.696298066484
7.0 1:0.197152298002 2:0.24634461367 3:0.793395328358 4:0.0315471711351 5:0.343968835867 6:0.0149236258127 7:0.00186259892821 8:0.0618055014421 9:0.00728218447114 10:0.00778137279238 11:0.0171913726059 12:0.0118555558103 13:0.149145642655 14:0.979309231085 15:0.257108944384 16:0.382419583753 17:0.395661175745 18:0.187694705765 19:0.918434248854 20:0.836355542684 21:0.149145642655 22:0.659349622597 23:0.74636723737 24:0.273170976962 25:0.00609339692103 26:0.00786001011626 27:0.0717978556391 28:0.0441991074603 29:0.0142784940923 30:0.0231948475918 31:0.00560854864057 32:0.179999954895 33:0.97950262102 34:0.470121553473 35:0.268367721081 36:0.663479918075 37:0.481205230341 38:0.950189566664 39:0.896666270907 40:0.179999954895 41:0.745380326507 42:0.651652123339 43:0.151853625096 44:0.00875248012587 45:0.308009558617 46:0.255728083704 47:0.77112924079 48:0.158499084743 49:0.0193017182628 50:0.797429755517 51:0.73205975506
9.0 1:0.141661887551 2:0.395142954232 3:0.961897928358 4:0.0406790947642 5:0.240402532086 6:0.0848157487575 7:0.050886956785 8:0.205098286405 9:0.0584533307159 10:0.0537636294729 11:0.173843755219 12:0.0679719080457 13:0.0599187740633 14:0.856034528208 15:0.0197130633768 16:0.563282332028 17:0.192466289726 18:0.0420323421707 19:0.627847575235 20:0.563772196687 21:0.0599187740633 22:0.48355458514 23:0.556655717478 24:0.252431970798 25:0.0370958472806 26:0.0242901827229 27:0.183941845884 28:0.0495970201102 29:0.0502435718885 30:0.18440177907 31:0.0274486955358 32:0.0739918450009 33:0.902324657271 34:0.0509510142202 35:0.49020149389 36:0.261158388094 37:0.0740126628116 38:0.742780808168 39:0.686180446266 40:0.0739918450009 41:0.562591171259 42:0.577380832592 43:0.0814994045168 44:0.00643131414834 45:0.427055727361 46:0.174649190677 47:0.804983698579 48:0.201039661147 49:0.0100754524267 50:0.682450863655 51:0.406565020004
9.0 1:0.209365886634 2:0.380423121335 3:0.93706390638 4:0.0381475013165 5:0.241144669751 6:0.0428005738174 7:0.0171198747626 8:0.274960081626 9:0.0604031855379 10:0.0600353973395 11:0.165275873341 12:0.0259894383363 13:0.114543693341 14:0.927633776589 15:0.0710978012138 16:0.400588584453 17:0.264426617694 18:0.080170630216 19:0.760091132995 20:0.708546581144 21:0.114543693341 22:0.609324402725 23:0.590628612774 24:0.273465890699 25:0.0191955666559 26:0.0142475270337 27:0.250675196813 28:0.0743164250346 29:0.0654056037258 30:0.15982976471 31:0.0136249281479 32:0.136749637468 33:0.947225854648 34:0.164742744805 35:0.341869230564 36:0.377232908766 37:0.160669465537 38:0.854125211506 39:0.809414620715 40:0.136749637468 41:0.680228588707 42:0.59150825307 43:0.22432070811 44:0.0124334639256 45:0.405520101209 46:0.174434190907 47:0.832883678022 48:0.0870764491573 49:0.0390070547487 50:0.743460822367 51:0.742316850068
9.0 1:0.189444540705 2:0.403025286142 3:0.926278647389 4:0.0506935711422 5:0.209634864874 6:0.042723504118 7:0.0304434107375 8:0.245297411617 9:0.0824539021152 10:0.102569540676 11:0.224248714156 12:0.0273725259167 13:0.138900711442 14:0.920309789527 15:0.0790468610089 16:0.409615831021 17:0.272843265992 18:0.0852938189675 19:0.783298125064 20:0.733749573485 21:0.138900711442 22:0.639278124035 23:0.593829131484 24:0.24804876201 25:0.0239177729902 26:0.0279738364213 27:0.177676079164 28:0.0862301293858 29:0.0586499813652 30:0.154529006128 31:0.0189999980004 32:0.0694328486792 33:0.950940924986 34:0.0891751278741 35:0.441749722196 36:0.300101765308 37:0.100516018061 38:0.796420201325 39:0.724761849428 40:0.0694328486792 41:0.560735671877 42:0.639642105348 43:0.28611954508 44:0.0178265109861 45:0.408500296754 46:0.158469586961 47:0.839483247508 48:0.245429696988 49:0.0361396932267 50:0.551779114541 51:0.617923036222
9.0 1:0.24465576947 2:0.43869966647 3:0.953766686983 4:0.0359914701703 5:0.149477931202 6:0.0580253997436 7:0.108686234322 8:0.329305649522 9:0.143587695518 10:0.0683110004789 11:0.317414622028 12:0.0395539004507 13:0.0830308364282 14:0.948920916705 15:0.0699874639339 16:0.537343486857 17:0.253109891908 18:0.0745986592816 19:0.747248871425 20:0.658190946705 21:0.0830308364282 22:0.522801389405 23:0.703964602574 24:0.163923000103 25:0.0216334338353 26:0.0607978777853 27:0.34282584885 28:0.0982571852887 29:0.0638064378454 30:0.341204727558 31:0.0100557020401 32:0.108937459546 33:0.959478296954 34:0.164976674509 35:0.386860120281 36:0.385066403642 37:0.165779147665 38:0.874428747598 39:0.81127081844 40:0.108937459546 41:0.643710913987 42:0.645685401263 43:0.275695833088 44:0.0130910143649 45:0.385835957267 46:0.124371422862 47:0.885779622459 48:0.244815615651 49:0.0225680797202 50:0.576861459477 51:0.639344446413
